"Year","HS Code","HS Description","Destination","Quantity","Unit","Net Mass (Kg)","FOB Value (ETB)","FOB Value (USD)"
"2002","12079900","Other oil seeds and oleaginous fruits, nes","Yemen","","","174912.0","1111268.61","129702.91"
"2002","09041100","Dried pepper (excl. Crushed or ground)","Djibouti","","","68216.0","1108496.1","129379.32"
"2002","12074000","Sesamum seeds","Canada","","","299400.0","1076937.45","125695.91"
"2002","41022900","Skins of sheep or lambs, without wool, not pickled, not tanned","Thailand","","","10040.0","1075587.28","125538.33"
"2002","10070000","Grain sorghum","Djibouti","","","819166.0","1070089.42","124896.64"
"2002","07069000","Beetroot...radishes and other similar edible roots, fresh or chilled","Djibouti","","","802713.0","1064548.22","124249.89"
"2002","41012100","Whole hides and skins of bovine animals, nes, fresh or wet-salted","France","","","8005.0","1064134.5","124201.6"
"2002","10089000","Other cereal, nes","Pakistan","","","415000.0","1057401.98","123415.81"
"2002","41051200","Sheep, lamb skin leather, non-veg. Pre-tanned (excl. Further prepared)","Portugal","","","78100.0","1055287.54","123169.02"
"2002","07149000","Roots and tubers with high starch content, fresh/dried/chilled/frozen ne","Djibouti","","","688184.0","1046965.21","122197.67"
"2002","09011100","Coffee, not roasted or decaffeinated","Unknown","","","72000.0","1036663.05","120995.24"
"2002","12074000","Sesamum seeds","Tokelau","","","260139.0","1036502.93","120976.56"
"2002","12022000","Shelled ground-nuts, not roasted or otherwise cooked","Djibouti","","","132909.0","1025405.67","119681.33"
"2002","41022900","Skins of sheep or lambs, without wool, not pickled, not tanned","India","","","46319.0","980578.49","114449.27"
"2002","01060000","Other live animals, nes","Djibouti","1000.0","No.","350000.0","952105.0","111125.96"
"2002","07102900","Leguminous vegetables, shelled or unshelled, frozen, nes","Switzerland","","","399160.0","945021.0","110299.14"
"2002","07132000","Dried chickpeas, shelled","Israel","","","291982.0","938752.8","109567.54"
"2002","78020000","Lead waste and scrap","Bulgaria","","","80000.0","935107.2","109142.04"
"2002","09041200","Pepper, crushed or ground","Djibouti","","","38996.0","925252.48","107991.84"
